,title,num_comments,grade,price,district,type,num_bedrooms,num_beds,num_toilets,num_people_can_in,labels,district_en,popularity,price level,type_new,ownership,price_group2,price level2,apartment,share
2778,【思南】🌴 接商拍/南京西路/人广/外滩/自然博物馆/近地铁大三居8人居,33,5.0,1273,静安区,整套民居,3,4,2.0,8,"['超赞房东', '可开发票', '近地铁站', '可以做饭']",Jing'an,17.482537807332402,very expensive,Bungalow,The Whole House,group7,very expensive,Non-apartment,Shared
2779,【兆丰大厦】江苏路/中山公园/精装高层电梯三居室,2,3.0,1250,长宁区,整套公寓型住宅,3,3,2.0,6,"['超赞房东', '灵活取消', '近地铁站']",Changning,2.0794415416798357,very expensive,Apartment,The Whole House,group7,very expensive,Apartment,Shared
2780,已消毒丨豪装民宿 影视摄影地 泰晤士小镇/欢乐谷/大学城/广富林/玛雅/虹桥,9,5.0,1250,松江区,整套LOFT,1,3,2.5,5,"['可开发票', '行李寄存', '可以做饭', '花园或后院', '烧烤区', '浴缸']",Songjiang,10.986122886681098,very expensive,LOFT,The Whole House,group7,very expensive,Non-apartment,Shared
2781,苏白#手机实拍#人民广场4居2卫、邻近南京路步行街/外滩/近地铁口/钢琴可弹奏,38,4.4,1250,黄浦区,整套公寓型住宅,4,4,2.0,8,"['超赞房东', '行李寄存', '自助入住', '近地铁站', '可以做饭', '小区环境好']",Huangpu,16.0053791027961,very expensive,Apartment,The Whole House,group7,very expensive,Apartment,Shared
2782,靠近国际博览中心，陆家嘴，世纪公园,10,5.0,1250,浦东新区,整套公寓型住宅,3,3,2.0,6,"['灵活取消', '行李寄存', '自助入住', '近地铁站', '可以做饭', '浴缸']",Pudong,11.51292546497023,very expensive,Apartment,The Whole House,group7,very expensive,Apartment,Shared
2783,昔舍·序章|暂不可日租，周租特惠7折—踏入南京西路0距离的秘密花园|住进意大利博物馆奇遇里,42,4.8,1293,静安区,整套民居,1,1,1.0,2,"['可开发票', '近地铁站', '可以停车']",Jing'an,17.940814167760166,very expensive,Bungalow,The Whole House,group7,very expensive,Non-apartment,Shared
2784,【昔舍微尘】—踏入南京西路风貌区0距离的秘密花园|住进“时间的形态”艺术展厅,43,4.8,1293,静安区,整套公寓型住宅,1,1,1.0,2,"['可开发票', '近地铁站', '可以做饭', '投影仪', '可以停车']",Jing'an,18.0537605553291,very expensive,Apartment,The Whole House,group7,very expensive,Apartment,Shared
2785,全屋地暖年租月租优惠全新空调小爱同学智能控制智能电器40多平超大客厅南京路外滩两居巨幕投影电梯房,7,5.0,1299,静安区,整套公寓型住宅,2,2,1.0,4,"['可开发票', '灵活取消', '自助入住', '近地铁站', '可以做饭', '儿童餐椅']",Jing'an,9.729550745276565,very expensive,Apartment,The Whole House,group7,very expensive,Apartment,Shared
2786,20人团建生日聚会包场/求婚零失败/投影KTV桌上足球德扑麻将桌游/江宁路地铁站/商住楼不怕扰民,14,4.6,1299,普陀区,整套公寓型住宅,2,3,1.0,6,"['灵活取消', '近地铁站', '桌游', '卡拉 OK', '投影仪', '可以停车']",Putuo,12.139663716230189,very expensive,Apartment,The Whole House,group7,very expensive,Apartment,Shared
2787,「06」上海局外人Camus 复古又充满未来感的豪华空间 共享花园 毗邻静安寺/康定路/愚园路,6,4.8,1300,静安区,民居里的独立房间,1,1,1.5,2,"['超赞房东', '灵活取消', '近地铁站']",Jing'an,8.600445452294663,very expensive,Bungalow,Indivual Room,group7,very expensive,Non-apartment,Not Shared
2788,静安寺地区私人花园两房一厅独立厨房,1,5.0,1299,静安区,整套民居,2,2,1.0,3,"['行李寄存', '近地铁站', '可以做饭', '花园或后院', '可携宠物', '允许吸烟']",Jing'an,0.0,very expensive,Bungalow,The Whole House,group7,very expensive,Non-apartment,Shared
2789,墙暖新天地外滩60平大客厅/四房2卫|近城隍庙|老西门地铁站,63,4.9,1307,黄浦区,整套公寓型住宅,4,4,2.0,5,"['超赞房东', '自助入住', '近地铁站', '可以做饭', '浴缸', '可以停车']",Huangpu,20.30136015931851,very expensive,Apartment,The Whole House,group7,very expensive,Apartment,Shared
2790,迪士尼亲子四居超大客厅落地窗2号线直通市中心 商旅优选浦东机场火车站直达,20,4.8,1307,浦东新区,整套民居,4,5,3.0,0,"['超赞房东', '可开发票', '行李寄存', '免费停车', '可以做饭', '花园或后院']",Pudong,14.379514913059156,very expensive,Bungalow,The Whole House,group7,very expensive,Non-apartment,Shared
2791,【Memory】超大3居室 港风复古 VIP百寸投影 麻将桌 零距离人民广场步行街停车方便,47,4.8,1307,黄浦区,整套公寓型住宅,3,3,2.0,6,"['爱彼迎专享', '可开发票', '灵活取消', '自助入住', '近地铁站', '可以做饭']",Huangpu,18.48070848820828,very expensive,Apartment,The Whole House,group7,very expensive,Apartment,Shared
2792,网红打卡地田子坊旁|日月光中心|高景观全屋中央空调地暖三室两厅两卫，地铁4号线，9号线，12号线旁,5,4.6,1299,徐汇区,整套公寓型住宅,3,3,2.0,5,"['超赞房东', '可开发票', '自助入住', '近地铁站', '可以做饭', '投影仪']",Xuhui,7.403414397196861,very expensive,Apartment,The Whole House,group7,very expensive,Apartment,Shared
2793,外滩景观五房两卫三阳台东方明珠陆家嘴全景,4,4.5,1299,虹口区,整套酒店式公寓,5,5,2.0,0,"['行李寄存', '自助入住', '近地铁站', '可以做饭', '允许吸烟', '可以停车']",Hongkou,6.238324625039508,very expensive,Hotel,The Whole House,group7,very expensive,Non-apartment,Shared
2794,迪士尼转角5室一厅/麻将/KT V/烧烤/团建/家庭聚会,1,5.0,1299,浦东新区,整套民居,5,7,5.0,2,"['超赞房东', '可开发票', '灵活取消', '提供接送机', '行李寄存', '自助入住']",Pudong,0.0,very expensive,Bungalow,The Whole House,group7,very expensive,Non-apartment,Shared
2795,位于静安寺的当代混搭家居，我和男朋友在摩登十足的家中静候你的造访,1,5.0,1299,黄浦区,公寓型住宅里的独立房间,1,1,1.0,2,"['近地铁站', '免费停车', '可以做饭', '供应早餐']",Huangpu,0.0,very expensive,Apartment,Indivual Room,group7,very expensive,Apartment,Not Shared
2796,【宝瑞】徐家汇温馨二居室，电梯房交通便利近地铁300米，靠近商圈闹中取静,3,5.0,1299,徐汇区,整套公寓型住宅,2,2,1.0,4,"['灵活取消', '自助入住', '近地铁站', '可以做饭', '可以停车']",Xuhui,5.493061443340549,very expensive,Apartment,The Whole House,group7,very expensive,Apartment,Shared
2797,彩虹屋-二楼整层家庭10人三间套房 独立卫浴免费接送免费停车投影大花园烧烤宠物寄养行李寄存迪士尼民宿,16,4.7,1299,浦东新区,联排别墅里的独立房间,3,5,3.0,0,"['超赞房东', '可开发票', '行李寄存', '自助入住', '免费停车', '可以做饭']",Pudong,13.031166994526972,very expensive,Villa,Indivual Room,group7,very expensive,Non-apartment,Not Shared
2798,【花筑】田园风情丨近花博文化园、东平国家森林公园、西沙湿地丨烧烤娱乐、全景落地窗丨东宫别苑两室一厅,1,5.0,1290,崇明区,别墅里的独立房间,2,3,2.0,5,"['可开发票', '灵活取消', '免费停车', '可以做饭', '供应早餐', '允许吸烟']",Chongming,0.0,very expensive,Villa,Indivual Room,group7,very expensive,Non-apartment,Not Shared
2799,崇明鄉宿蟠南706（东平国家森林公园，根宝足球基地等开车只需十分钟）&私房菜&桌游,80,5.0,1302,崇明区,整套民居,4,6,4.0,2,"['超赞房东', '可开发票', '灵活取消', '行李寄存', '自助入住', '免费停车']",Chongming,21.910133173369406,very expensive,Bungalow,The Whole House,group7,very expensive,Non-apartment,Shared
2800,彩虹屋-二楼整层家庭10人三间套房 独立卫浴免费接送免费停车投影大花园烧烤宠物寄养行李寄存迪士尼民宿,16,4.7,1300,浦东新区,联排别墅里的独立房间,3,5,3.0,0,"['超赞房东', '可开发票', '行李寄存', '自助入住', '免费停车', '可以做饭']",Pudong,13.031166994526972,very expensive,Villa,Indivual Room,group7,very expensive,Non-apartment,Not Shared
2801,【花筑】田园风情丨近花博文化园、东平国家森林公园、西沙湿地丨烧烤娱乐、全景落地窗丨东宫别苑两室一厅,1,5.0,1299,崇明区,别墅里的独立房间,2,3,2.0,5,"['可开发票', '灵活取消', '免费停车', '可以做饭', '供应早餐', '允许吸烟']",Chongming,0.0,very expensive,Villa,Indivual Room,group7,very expensive,Non-apartment,Not Shared
2802,崇明鄉宿蟠南706（东平国家森林公园，根宝足球基地等开车只需十分钟）&私房菜&桌游,80,5.0,1299,崇明区,整套民居,4,6,4.0,2,"['超赞房东', '可开发票', '灵活取消', '行李寄存', '自助入住', '免费停车']",Chongming,21.910133173369406,very expensive,Bungalow,The Whole House,group7,very expensive,Non-apartment,Shared
2803,新国展/纽大/陆家嘴金融中心/139平米整套二房二卫落地窗,3,4.7,1299,浦东新区,整套酒店式公寓,2,2,1.0,4,"['超赞房东', '灵活取消', '行李寄存', '自助入住', '近地铁站', '可以做饭']",Pudong,5.163477756740116,very expensive,Hotel,The Whole House,group7,very expensive,Non-apartment,Shared
2804,Nice·臻选 人民广场 外滩 高级科技风 巨幕投影 三室两厅 品牌电器  不接待任何聚会和酒局,82,4.9,1329,黄浦区,整套公寓型住宅,3,3,1.0,6,"['超赞房东', '可开发票', '行李寄存', '自助入住', '近地铁站', '可以做饭']",Huangpu,21.592924311594842,very expensive,Apartment,The Whole House,group7,very expensive,Apartment,Shared
2805,暖气片|人民广场豪宅 超大四房5床两卫/南京西路自然博物馆地铁多轨交/人广外滩近长征医院网红星巴克,55,4.8,1329,静安区,整套公寓,4,5,2.0,1,"['超赞房东', '可开发票', '自助入住', '近地铁站', '可以做饭', '婴儿床']",Jing'an,19.23519928911586,very expensive,Apartment,The Whole House,group7,very expensive,Apartment,Shared
2806,上海澜舍•别墅4居整租/迪士尼免费接送/近浦东机场/上海科技馆/野生动物园,5,5.0,1329,浦东新区,整套别墅,4,4,2.0,8,"['超赞房东', '可开发票', '行李寄存', '自助入住', '花园或后院', '浴缸']",Pudong,8.047189562170502,very expensive,Villa,The Whole House,group7,very expensive,Non-apartment,Shared
2807,【海上绿洲】朱家角/东方绿舟/独栋轰趴别墅 娱乐设备齐全,5,4.6,1329,青浦区,整套别墅,3,4,4.0,0,"['可开发票', '可以做饭', '可以停车']",Qingpu,7.403414397196861,very expensive,Villa,The Whole House,group7,very expensive,Non-apartment,Shared
2808,黑珍珠～新天地一大会址～思南公馆～瑞金医院～酒吧一条街近商圈,6,4.8,1350,黄浦区,整套公寓型住宅,3,3,1.0,5,"['可开发票', '灵活取消', '行李寄存', '自助入住', '近地铁站', '可以做饭']",Huangpu,8.600445452294663,very expensive,Apartment,The Whole House,group7,very expensive,Apartment,Shared
2809,总统套房 民国高品质洋房presidential suite 2 br,16,4.9,1380,徐汇区,整套公寓型住宅,2,3,1.0,5,"['近地铁站', '可以做饭']",Xuhui,13.585684738974928,very expensive,Apartment,The Whole House,group7,very expensive,Apartment,Shared
2810,【缥黎】静安寺站地铁口3室2卫/法式复古大拱窗/投影/壁炉/老洋房/芮欧百货/上海展览中心/iapm,55,4.8,1384,静安区,整套民居,3,3,2.0,5,"['超赞房东', '爱彼迎专享', '自助入住', '近地铁站', '可以做饭', '小区环境好']",Jing'an,19.23519928911586,very expensive,Bungalow,The Whole House,group7,very expensive,Non-apartment,Shared
2811,世博/梅奔/宋城/中国馆/巨幕/三角钢琴/豪华文艺三居,18,5.0,1384,浦东新区,整套民居,3,3,1.0,5,"['超赞房东', '可开发票', '行李寄存', '自助入住', '近地铁站', '可以做饭']",Pudong,14.451858789480823,very expensive,Bungalow,The Whole House,group7,very expensive,Non-apartment,Shared
2812,[CHIC] 静安寺4居2卫，法式简约，开放式厨房，2/7号线，近展览中心，南京路、人广、外滩、机场,46,5.0,1388,静安区,整套公寓型住宅,4,4,2.0,8,"['超赞房东', '行李寄存', '自助入住', '近地铁站', '可以做饭', '儿童餐椅']",Jing'an,19.143206982445477,very expensive,Apartment,The Whole House,group7,very expensive,Apartment,Shared
2813,[A11]静安寺核心，四居两卫，北欧轻奢极简风格，地铁2/7号线，步行可达展览中心，近南京路外滩,19,5.0,1388,静安区,整套公寓型住宅,4,4,2.0,8,"['超赞房东', '行李寄存', '自助入住', '近地铁站', '可以做饭', '可以停车']",Jing'an,14.722194895832201,very expensive,Apartment,The Whole House,group7,very expensive,Apartment,Shared
2814,【客易家】漕河泾开发区电梯三房两卫/近桂林公园/上师大/田林商业街/地铁12号线,3,5.0,1388,徐汇区,整套公寓,3,3,2.0,6,"['超赞房东', '灵活取消', '自助入住', '可以做饭']",Xuhui,5.493061443340549,very expensive,Apartment,The Whole House,group7,very expensive,Apartment,Shared
2815,徐家汇 交通大学 地铁站5分钟｜近胸科医院 大4房 10/11号线迪士尼 国家会展中心方便,50,4.8,1388,长宁区,整套公寓型住宅,4,4,2.0,8,"['超赞房东', '可开发票', '自助入住', '近地铁站', '可以做饭', '浴缸']",Changning,18.7777104260551,very expensive,Apartment,The Whole House,group7,very expensive,Apartment,Shared
2816,可长租/徐家汇精装大三房/地暖中空/书房中岛大阳台/肇嘉浜路地铁站7号线/复旦大学医学院/中山医院,1,5.0,1388,徐汇区,整套公寓型住宅,3,3,2.0,6,"['近地铁站', '可以做饭', '小区环境好', '投影仪', '可以停车']",Xuhui,0.0,very expensive,Apartment,The Whole House,group7,very expensive,Apartment,Shared
2817,【思南公馆的森景屋】衡复文化区别墅区 复兴公园窗景的老公寓,3,5.0,1388,黄浦区,整套公寓型住宅,2,2,2.0,2,"['自助入住', '近地铁站', '免费停车', '可以做饭', '浴缸']",Huangpu,5.493061443340549,very expensive,Apartment,The Whole House,group7,very expensive,Apartment,Shared
2818,整幢价格【小岛适家•Homestay】私家花园•后院菜园•卡拉OK•自动麻将桌•乒乓羽毛球,33,5.0,1388,崇明区,整套民居,4,8,4.0,9,"['超赞房东', '行李寄存', '免费停车', '可以做饭', '花园或后院', '烧烤区']",Chongming,17.482537807332402,very expensive,Bungalow,The Whole House,group7,very expensive,Non-apartment,Shared
2819,总统套房 民国高品质洋房presidential suite 2 br,16,4.9,1389,徐汇区,整套公寓型住宅,2,3,1.0,5,"['近地铁站', '可以做饭']",Xuhui,13.585684738974928,very expensive,Apartment,The Whole House,group7,very expensive,Apartment,Shared
2820,世博/梅奔/宋城/中国馆/巨幕/三角钢琴/豪华文艺三居,18,5.0,1388,浦东新区,整套民居,3,3,1.0,5,"['超赞房东', '可开发票', '行李寄存', '自助入住', '近地铁站', '可以做饭']",Pudong,14.451858789480823,very expensive,Bungalow,The Whole House,group7,very expensive,Non-apartment,Shared
2821,[CHIC] 静安寺4居2卫，法式简约，开放式厨房，2/7号线，近展览中心，南京路、人广、外滩、机场,46,5.0,1388,静安区,整套公寓型住宅,4,4,2.0,8,"['超赞房东', '行李寄存', '自助入住', '近地铁站', '可以做饭', '儿童餐椅']",Jing'an,19.143206982445477,very expensive,Apartment,The Whole House,group7,very expensive,Apartment,Shared
2822,可长租/徐家汇精装大三房/地暖中空/书房中岛大阳台/肇嘉浜路地铁站7号线/复旦大学医学院/中山医院,1,5.0,1368,徐汇区,整套公寓型住宅,3,3,2.0,6,"['近地铁站', '可以做饭', '小区环境好', '投影仪', '可以停车']",Xuhui,0.0,very expensive,Apartment,The Whole House,group7,very expensive,Apartment,Shared
2823,【思南公馆的森景屋】衡复文化区别墅区 复兴公园窗景的老公寓,3,5.0,1389,黄浦区,整套公寓型住宅,2,2,2.0,2,"['自助入住', '近地铁站', '免费停车', '可以做饭', '浴缸']",Huangpu,5.493061443340549,very expensive,Apartment,The Whole House,group7,very expensive,Apartment,Shared
